,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
328,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-02,4540.0,1598976000.0
332,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-13,4827.0,1597248000.0
334,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,1205,0,1205,2,42,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2020-10-19,5271.0,1603036800.0
335,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,140,1,8,1,1,0,8,1,3,1045,0,0,0,0,0,0,0,7,4,2,2020-08-31,5315.0,1598803200.0
336,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-10-13,5364.0,1602518400.0
339,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-26,6127.0,1598371200.0
340,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,189,0,189,3,1004,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2020-09-07,6146.0,1599408000.0
343,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,157,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-09-24,6668.0,1600876800.0
347,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-11,7311.0,1599753600.0
348,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,10,806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-20,7620.0,1597852800.0
351,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-14,7952.0,1600012800.0
352,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-23,7964.0,1600790400.0
355,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-10-16,8042.0,1602777600.0
356,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-23,8088.0,1598112000.0
359,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,33,3,724,1,1,0,1,1,1,65,0,1,0,0,0,0,0,10,4,3,2020-09-18,8770.0,1600358400.0
365,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-03,9908.0,1599062400.0
375,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-28,1305.0,1598544000.0
376,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,44,2,1170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-09-14,1318.0,1600012800.0
380,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,2020-09-27,2362.0,1601136000.0
381,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,2020-09-05,2503.0,1599235200.0
382,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-23,2523.0,1600790400.0
388,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-27,3165.0,1598457600.0
394,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,118,0,118,6,439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-08-20,4015.0,1597852800.0
397,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,107,0,107,8,1168,2,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,2020-09-11,4858.0,1599753600.0
399,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-02,5001.0,1598976000.0
400,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-10-19,5599.0,1603036800.0
403,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-26,6128.0,1598371200.0
404,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-24,6515.0,1600876800.0
406,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-10-16,6591.0,1602777600.0
407,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,179,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-08-14,6781.0,1597334400.0
408,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,2,1,1,64,0,0,0,0,0,0,0,2,15,1,2020-10-12,6994.0,1602432000.0
412,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,5,262,4,1720,1,1,0,0,0,0,0,0,1,0,3,3120,0,0,39,15,3,2020-09-17,7653.0,1600272000.0
413,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,126,0,126,7,1001,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,2020-09-18,7654.0,1600358400.0
414,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-06,8099.0,1599321600.0
416,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-22,8614.0,1600704000.0
417,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,8,1060,6,1226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,2020-09-03,8751.0,1599062400.0
418,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-08-21,9586.0,1597939200.0
419,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-31,9594.0,1598803200.0
421,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,61,0,61,2,893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-10-09,9937.0,1602172800.0
423,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-13,10204.0,1597248000.0
429,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-13,891.0,1602518400.0
431,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-14,1134.0,1597334400.0
443,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-28,2363.0,1601222400.0
444,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,248,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-09-22,2698.0,1600704000.0
447,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,283,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,2020-09-23,3200.0,1600790400.0
448,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,262,3,1437,1,1,0,0,0,0,0,0,1,0,6,3600,0,0,68,2,3,2020-09-17,3357.0,1600272000.0
451,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,5,1,2,82,0,1,0,0,0,0,0,9,2,2,2020-10-12,3903.0,1602432000.0
452,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-20,4191.0,1597852800.0
453,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,59,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-09-01,4373.0,1598889600.0
459,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,42,0,42,6,362,3,15,1,1,0,2,2,2,281,0,1,0,0,0,0,0,14,2,4,2020-10-16,5537.0,1602777600.0
471,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2020-09-29,7827.0,1601308800.0
474,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,8440.0,1599753600.0
476,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-31,8589.0,1598803200.0
477,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-18,8938.0,1600358400.0
480,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,46,0,46,3,1004,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2020-09-07,9758.0,1599408000.0
485,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,2020-08-13,10205.0,1597248000.0
486,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,41,0,41,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-27,10220.0,1598457600.0
491,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-22,48.0,1600704000.0
493,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-10-16,394.0,1602777600.0
499,1182436,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,64,0,64,1,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-09-25,1029.0,1600963200.0
501,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,1004,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2020-09-14,1170.0,1600012800.0
502,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-29,1191.0,1601308800.0
505,1182436,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,43,0,43,2,1418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-10-14,1513.0,1602604800.0
508,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-14,2308.0,1597334400.0
509,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-15,2310.0,1597420800.0
512,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,2020-09-27,2713.0,1601136000.0
516,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-19,3041.0,1600444800.0
521,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-31,3541.0,1598803200.0
526,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,30,1,2020-09-17,5015.0,1600272000.0
531,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-02,5495.0,1598976000.0
534,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-23,6174.0,1600790400.0
537,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-09,7308.0,1599580800.0
538,1182436,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-09-13,7648.0,1599926400.0
546,1182436,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,81,0,81,6,1259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-08-20,8419.0,1597852800.0
550,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,2020-09-05,8926.0,1599235200.0
552,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-27,9079.0,1598457600.0
557,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,107,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2020-09-11,9764.0,1599753600.0
558,1182436,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-10-12,9939.0,1602432000.0
559,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-19,10212.0,1597766400.0
560,1182436,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-08-13,10385.0,1597248000.0
563,1327971,主任医师,神经外科,1,1,0,0,1,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-10-14,65.0,1602604800.0
564,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-12,205.0,1602432000.0
565,1327971,主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-07,343.0,1599408000.0
567,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-16,1042.0,1602777600.0
569,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-14,1133.0,1597334400.0
570,1327971,主任医师,神经外科,1,1,0,0,1,1,1,0,1,55,0,55,2,925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-09-29,1189.0,1601308800.0
574,1327971,主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-14,1469.0,1600012800.0
578,1327971,主任医师,神经外科,1,1,0,0,1,1,1,0,1,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-08-19,1811.0,1597766400.0
579,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,47,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020-09-04,2168.0,1599148800.0
580,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-17,2178.0,1600272000.0
581,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-22,2185.0,1600704000.0
582,1327971,主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-27,2196.0,1601136000.0
584,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-20,3003.0,1597852800.0
601,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-31,6138.0,1598803200.0
604,1327971,主任医师,神经外科,1,1,0,0,1,1,1,0,1,145,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-08-28,6638.0,1598544000.0
605,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-13,6780.0,1597248000.0
607,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-23,7155.0,1600790400.0
613,1327971,主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-18,8607.0,1600358400.0
614,1327971,主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-11,8758.0,1599753600.0
620,1327971,主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-27,9262.0,1598457600.0
632,1292896,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,219,0,0,0,0,0,0,0,4,0,1,2020-09-03,526.0,1599062400.0
635,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,1,61,0,61,4,257,3,2897,1,1,0,0,0,0,0,0,0,0,4,720,0,0,45,0,3,2020-09-17,1019.0,1600272000.0
638,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,1,238,0,238,5,1062,3,984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2020-09-15,2345.0,1600099200.0
639,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-23,2357.0,1600790400.0
644,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22,0,0,0,0,0,0,0,2,0,1,2020-09-18,2858.0,1600358400.0
648,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,258,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-08-14,3323.0,1597334400.0
649,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,219,1,1181,1,1,0,3,1,2,68,0,1,0,0,0,0,0,10,0,3,2020-10-12,3389.0,1602432000.0
653,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,9,743,1,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-08-20,3679.0,1597852800.0
655,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,3852.0,1597593600.0
661,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,1,73,0,73,6,964,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2020-08-24,4363.0,1598198400.0
664,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,4686.0,1598803200.0
668,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-25,5182.0,1600963200.0
669,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,2020-09-21,5345.0,1600617600.0
674,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,263,1,23,1,1,0,2,1,1,34,0,0,0,0,0,0,0,3,0,2,2020-08-27,5975.0,1598457600.0
675,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,1,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-09,6190.0,1602172800.0
684,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,61,1,1181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-01,7457.0,1598889600.0
686,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-16,7934.0,1597507200.0
687,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,5,1,2,48,0,0,0,0,0,0,0,4,0,1,2020-09-11,8439.0,1599753600.0
690,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-21,8737.0,1597939200.0
691,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,0,382,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-09-22,8773.0,1600704000.0
696,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,0,31,0,0,4,314,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,2020-10-16,9482.0,1602777600.0
697,1292896,主任医师,神经内科,4,0,0,0,4,0,0,0,0,0,0,0,1,141,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,5,0,1,2020-08-13,9574.0,1597248000.0
698,1292896,主任医师,神经内科,1,1,0,0,1,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-09-07,9756.0,1599408000.0
702,1292896,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,51,0,0,0,0,0,0,0,4,0,1,2020-09-04,10415.0,1599148800.0
714,1330260,主治医师,神经内科,1,1,0,0,1,1,1,0,1,183,0,183,8,2110,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,2020-09-09,1008.0,1599580800.0
715,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1,2020-08-13,1132.0,1597248000.0
716,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,8,492,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7,2,2020-09-23,1186.0,1600790400.0
720,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2020-09-27,1498.0,1601136000.0
721,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2020-09-24,1671.0,1600876800.0
725,1330260,主治医师,神经内科,1,1,0,0,1,1,1,0,1,85,0,85,8,628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,2020-10-16,2104.0,1602777600.0
732,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2020-08-19,2664.0,1597766400.0
734,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,515,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1,2020-09-17,3039.0,1600272000.0
737,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,1,0,11,3,6,426,0,1,0,0,0,0,0,21,7,3,2020-10-18,3297.0,1602950400.0
739,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,13,1160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2020-08-20,3532.0,1597852800.0
743,1330260,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,265,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,2020-10-15,4247.0,1602691200.0
