,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
221,1178535,主任医师,神经内科,1,1,0,0,1,1,1,0,1,144,0,144,5,2421,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,2020-04-17,5090.0,1587052800.0
223,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-14,5551.0,1594656000.0
226,1178535,主任医师,神经内科,1,1,0,0,1,1,1,0,0,27,0,0,2,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2020-05-08,6251.0,1588867200.0
227,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-03-24,6252.0,1584979200.0
228,1178535,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,6,2676,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,2020-04-28,6259.0,1588003200.0
230,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-05-15,6581.0,1589472000.0
232,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-06-23,6711.0,1592841600.0
233,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,2543,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-04-22,6899.0,1587484800.0
234,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-23,7245.0,1595433600.0
235,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-03-25,7893.0,1585065600.0
236,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,9,5122,3,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,2020-04-15,7898.0,1586880000.0
237,1178535,主任医师,神经内科,1,1,0,0,1,1,1,0,1,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-08-12,7929.0,1597161600.0
240,1178535,主任医师,神经内科,1,1,0,0,1,1,1,0,1,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-06-16,8497.0,1592236800.0
241,1178535,主任医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-29,8545.0,1595952000.0
247,1178535,主任医师,神经内科,1,1,0,0,1,1,1,0,1,45,0,45,2,116,0,0,1,0,0,2,1,1,33,0,0,0,0,0,0,0,4,10,2,2020-05-26,9363.0,1590422400.0
249,1178535,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-22,9653.0,1595347200.0
250,1178535,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-31,9718.0,1596124800.0
251,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-11,9729.0,1597075200.0
252,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-05-12,10000.0,1589212800.0
253,1178535,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-06-15,10142.0,1592150400.0
254,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-22,71.0,1595347200.0
255,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-15,270.0,1589472000.0
258,1344914,副主任医师,神经内科,3,1,1,1,2,0,1,1,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,2020-05-06,2450.0,1588694400.0
259,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-15,2555.0,1594742400.0
260,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-25,2578.0,1593014400.0
261,1344914,副主任医师,神经内科,1,1,0,0,1,1,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-07-29,2639.0,1595952000.0
265,1344914,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-06-11,3441.0,1591804800.0
270,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-06,4282.0,1591372800.0
271,1344914,副主任医师,神经内科,1,1,0,0,1,1,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-07-26,4495.0,1595692800.0
272,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-09,4586.0,1594224000.0
273,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-27,5279.0,1595779200.0
277,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-29,5699.0,1593360000.0
278,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-23,5710.0,1592841600.0
279,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-09,5781.0,1596902400.0
280,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-28,6277.0,1595865600.0
282,1344914,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-07-31,6438.0,1596124800.0
283,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-30,6548.0,1593446400.0
286,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-26,7882.0,1590422400.0
287,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-18,7888.0,1589731200.0
288,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-04,8553.0,1596470400.0
289,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-23,8699.0,1595433600.0
290,1344914,副主任医师,神经内科,2,1,0,0,2,1,1,0,1,85,0,85,5,1377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-08-07,8712.0,1596729600.0
292,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-23,9009.0,1590163200.0
294,1344914,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-02,9356.0,1591027200.0
296,1344914,副主任医师,神经内科,2,2,0,0,2,2,1,0,1,89,0,89,2,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-06-17,9678.0,1592323200.0
297,1344914,副主任医师,神经内科,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-20,9689.0,1589904000.0
298,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-14,9814.0,1594656000.0
299,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-22,9822.0,1592755200.0
300,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-11,9882.0,1597075200.0
302,1344914,副主任医师,神经内科,1,1,0,0,1,1,0,0,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-06,10118.0,1593964800.0
304,1344914,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-07,10302.0,1594051200.0
305,1344914,副主任医师,神经内科,1,1,0,0,1,1,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-05-21,10511.0,1589990400.0
310,1157656,副主任医师,神经内科,2,1,0,0,2,1,1,0,1,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-07-01,1712.0,1593532800.0
311,1157656,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-05-25,1743.0,1590336000.0
312,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,228,1,3,1,1,0,0,0,0,0,0,0,0,3,3840,0,0,31,4,2,2020-08-09,2134.0,1596902400.0
313,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,410,0,0,0,0,0,0,0,8,4,1,2020-05-08,2266.0,1588867200.0
314,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,412,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-25,2409.0,1593014400.0
315,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,2020-07-10,2739.0,1594310400.0
316,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,992,0,992,3,184,1,3,1,1,0,0,0,0,0,0,0,0,1,3600,0,0,13,4,3,2020-07-09,2909.0,1594224000.0
317,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-29,3133.0,1595952000.0
320,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,464,0,464,6,252,2,44,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,2,2020-07-23,3488.0,1595433600.0
322,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,428,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-04-24,3634.0,1587657600.0
325,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,1024,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2020-06-28,4106.0,1593273600.0
327,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1357,0,0,0,0,0,0,0,8,4,1,2020-04-28,4482.0,1588003200.0
329,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,295,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-06-10,4612.0,1591718400.0
330,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,399,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-08-06,4653.0,1596643200.0
331,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-11,4822.0,1597075200.0
333,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,160,0,160,3,1097,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2020-08-03,5114.0,1596384000.0
337,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,195,0,0,0,0,0,0,0,4,4,1,2020-04-03,5914.0,1585843200.0
338,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,220,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-04-15,5918.0,1586880000.0
341,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-05-13,6402.0,1589299200.0
342,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-02,6546.0,1593619200.0
344,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,12,2364,3,1163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2020-08-07,6769.0,1596729600.0
345,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,137,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2020-06-30,7016.0,1593446400.0
346,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,225,1,61,1,1,0,3,2,1,181,0,1,0,0,0,0,0,8,4,3,2020-07-28,7258.0,1595865600.0
349,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2020-05-07,7726.0,1588780800.0
350,1157656,副主任医师,神经内科,2,2,0,0,2,2,1,0,1,165,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-04-29,7904.0,1588089600.0
353,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,2020-06-27,8003.0,1593187200.0
354,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-22,8008.0,1592755200.0
357,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,65,0,65,0,0,0,0,0,0,0,7,1,2,139,0,0,0,0,0,0,0,6,4,2,2020-05-09,8180.0,1588953600.0
358,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-16,8647.0,1594828800.0
360,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2020-07-21,8968.0,1595260800.0
361,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,2020-03-27,9210.0,1585238400.0
362,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2020-03-18,9402.0,1584460800.0
363,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,259,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-05-31,9684.0,1590854400.0
364,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,661,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-07-17,9811.0,1594915200.0
366,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,142,2,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-06-23,9978.0,1592841600.0
367,1157656,副主任医师,神经内科,2,2,0,0,2,2,2,0,1,380,0,304,5,371,5,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,4,3,2020-06-19,9981.0,1592496000.0
368,1157656,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,411,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-05-18,9999.0,1589731200.0
369,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,461,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2020-07-14,10291.0,1594656000.0
370,1157656,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,84,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2020-08-04,10376.0,1596470400.0
371,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-15,224.0,1594742400.0
372,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,15,2,2020-04-26,281.0,1587830400.0
373,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,145,0,145,5,2004,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,2020-07-01,909.0,1593532800.0
374,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,63,0,63,3,305,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,2020-08-11,1128.0,1597075200.0
377,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-23,1774.0,1595433600.0
378,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-05-19,1924.0,1589817600.0
379,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,22,0,0,0,0,0,0,0,2,15,1,2020-06-11,2067.0,1591804800.0
383,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-14,2734.0,1594656000.0
384,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2020-06-12,2764.0,1591891200.0
385,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-05-11,2790.0,1589126400.0
386,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,1,2020-07-17,2894.0,1594915200.0
387,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,159,0,159,2,1092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-08-03,3135.0,1596384000.0
389,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,2020-06-23,3245.0,1592841600.0
390,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,1,2020-07-10,3417.0,1594310400.0
391,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,55,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-07-30,3495.0,1596038400.0
392,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-16,3747.0,1594828800.0
393,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-21,3906.0,1595260800.0
395,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-05-06,4797.0,1588694400.0
396,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,10,1485,5,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1,2020-08-07,4813.0,1596729600.0
398,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-07-18,4893.0,1595001600.0
401,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,37,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-07-24,5767.0,1595520000.0
402,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-04,5942.0,1596470400.0
405,1339438,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-05-18,6579.0,1589731200.0
409,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-05-27,7209.0,1590508800.0
410,1339438,住院医师,神经内科,1,1,0,0,1,1,1,0,1,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-06-01,7385.0,1590940800.0
411,1339438,住院医师,神经内科,2,1,0,0,2,1,1,0,1,46,0,46,3,225,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,7,15,2,2020-07-28,7423.0,1595865600.0
415,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,1411,7,956,1,1,0,0,0,0,0,0,0,0,1,3420,0,0,17,15,2,2020-07-09,8328.0,1594224000.0
420,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,223,0,0,1,0,0,0,0,0,0,0,0,0,3,4140,0,0,30,15,1,2020-08-09,9877.0,1596902400.0
422,1339438,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-07-08,10115.0,1594137600.0
424,1339438,住院医师,神经内科,1,1,1,1,0,0,1,1,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2020-04-22,10525.0,1587484800.0
425,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-06-22,249.0,1592755200.0
426,1167477,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-04-15,457.0,1586880000.0
427,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,1377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-07,479.0,1596729600.0
428,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-12,490.0,1597161600.0
430,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-07-23,961.0,1595433600.0
432,1167477,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-06-11,1225.0,1591804800.0
433,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-06-03,1231.0,1591113600.0
434,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,61,0,61,4,239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-05-15,1408.0,1589472000.0
435,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-06-08,1540.0,1591545600.0
436,1167477,主治医师,神经内科,3,1,0,0,3,1,1,0,1,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-07-29,1598.0,1595952000.0
437,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,2020-07-10,1702.0,1594310400.0
438,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-05-26,1741.0,1590422400.0
439,1167477,主治医师,神经内科,1,1,0,0,1,1,1,0,1,59,0,59,3,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-06-01,1918.0,1590940800.0
440,1167477,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-05-08,1928.0,1588867200.0
